id,title,description,courseTitle
task_2719799dd97d4426abda1287b6d7c834,Undervisningsopplegg Emnet vil tilbys...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Emnet vil tilbys som en miks av digital og fysisk undervisning. Den digitale delen består av teori-videoer. Alt som tidligere ble levert som enveis-kommunikasjon om teori i Aud Max, flyttes over på video slik at studentene kan se det når de vil og så mange ganger de ønsker. Den fysiske delen består av tre typer samlinger. Den første er heldagsworkshops, hvor studentene får jobbe med å anvende teori og verktøy fra emnet for å gi mening til et reelt case knyttet til en gjest fra næringslivet. Vi vil ha tre slike heldags workshops gjennom emnet. Den andre typen er seks sesjoner/mini-workshops (a 2 timer) i Aud Max hvor studentene kan stille spørsmål om innhold i teorivideoene og/eller vi eksemplifiserer teori fra emnet gjennom å jobbe med case (noen sesjoner med gjester fra næringslivet). Minst en av disse seks sesjonene vil fokusere på case som har et dedikert bærekraftsfokus. Den siste delen er case-presentasjoner hvor studentene presenterer case de har jobbet for medstudenter i sesjoner ledet av studentassistenter. | Kan vurdere og diskutere etiske aspekter ved en strategi, samt dens implikasjoner for bærekraft og samfunnet. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_9b06ba6056264bb3a7f9b7757399795c,Kan utarbeide og begrunne...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan utarbeide og begrunne strategiske valg på forretningsenhetsnivå og konsernnivå basert på en strategisk analyse. | Kan vurdere og reflektere over relevante fag- og yrkesetiske problemstillinger i strategiske sammenhenger. | Undervisningsopplegg Emnet vil tilbys som en miks av digital og fysisk undervisning. Den digitale delen består av teori-videoer. Alt som tidligere ble levert som enveis-kommunikasjon om teori i Aud Max, flyttes over på video slik at studentene kan se det når de vil og så mange ganger de ønsker. Den fysiske delen består av tre typer samlinger. Den første er heldagsworkshops, hvor studentene får jobbe med å anvende teori og verktøy fra emnet for å gi mening til et reelt case knyttet til en gjest fra næringslivet. Vi vil ha tre slike heldags workshops gjennom emnet. Den andre typen er seks sesjoner/mini-workshops (a 2 timer) i Aud Max hvor studentene kan stille spørsmål om innhold i teorivideoene og/eller vi eksemplifiserer teori fra emnet gjennom å jobbe med case (noen sesjoner med gjester fra næringslivet). Minst en av disse seks sesjonene vil fokusere på case som har et dedikert bærekraftsfokus. Den siste delen er case-presentasjoner hvor studentene presenterer case de har jobbet for medstudenter i sesjoner ledet av studentassistenter. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_e778a36b58f0426b9e080f0c53f5d72a,Kan vurdere og diskutere...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan vurdere og diskutere etiske aspekter ved en strategi, samt dens implikasjoner for bærekraft og samfunnet. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_40ca3736c33041779f1b877cd565d4f5,Kan diskutere de viktigste...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan diskutere de viktigste årsakene til prestasjonsforskjeller mellom bedrifter både innad i- og på tvers av bransjer. | Kan anvende metoder for å analysere bedrifters eksterne konkurranseomgivelser, interne ressurser og aktiviteter. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_97aad9eb06db42b9a18394cb87191dc3,Kan kommunisere og formidle...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan kommunisere og formidle faglige problemstillinger, analyser og resultater innenfor strategifaget til ulike målgrupper. | Kan vurdere og tilpasse strategiske valg for implementering og iverksetting. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_597cb7a9b3c943678786662d6ec518b6,Kan kommunisere de ovennevnte...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan kommunisere de ovennevnte elementene knyttet til kunnskap og ferdigheter. | Har kunnskap om ulike finansielle og ikke-finansielle prestasjonsmål. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_bb41d7d08fc443f797791957b2b8b9f7,Undervisningsopplegg Primært vil undervisningen...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Primært vil undervisningen foregå med ordinære forelesninger på campus supplert med innleveringsoppgaver, oppgaveløsning under veiledning i grupper, og personlig veiledning av studentassistenter. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Økonomisk styring
task_b4dfd1b1eb404de0aa6493d9156abd45,Kan estimere kostnadsfunksjoner....,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan estimere kostnadsfunksjoner. | Har kunnskap om ulike finansielle og ikke-finansielle prestasjonsmål. | Har god kunnskap om hvordan vi kan lage kostnadsfunksjoner. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_d3ce2707833d41949d99eeef94468e8e,Undervisningsopplegg Primært vil undervisningen...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Primært vil undervisningen foregå med ordinære forelesninger på campus supplert med innleveringsoppgaver, oppgaveløsning under veiledning i grupper, og personlig veiledning av studentassistenter. | Kan utforme og bruke et internprisingssystem. | Kan kommunisere de ovennevnte elementene knyttet til kunnskap og ferdigheter. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Økonomisk styring
task_f169046a36764050aa2ed0b5dd8af937,Kan måle og evaluere...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan måle og evaluere produktivitet og markedsavvik. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_e811824bbe434038a28f6ab75c1e1b73,Kan utforme og bruke...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan utforme og bruke kalkulasjonssystemer for beslutningsformål. | Har kunnskap om ulike finansielle og ikke-finansielle prestasjonsmål. | Har god kunnskap om hvordan produktivitets- og markedsavvik kan måles. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_26532fedeff84869ac2e90e7274d77f0,Kan anvende denne innsikten...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan anvende denne innsikten på praktiske problemstillinger (case). | Har god kunnskap om internprisingssystem. | Har god kunnskap om hvordan produktivitets- og markedsavvik kan måles. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_abf75b33ac4347fb80cadc555c9d46a8,Har god kunnskap om...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Har god kunnskap om hvordan produktivitets- og markedsavvik kan måles. | Kan måle og evaluere produktivitet og markedsavvik. | Har kunnskap om ulike finansielle og ikke-finansielle prestasjonsmål. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_373352763e85417987334fc4a1ef0486,Kan anvende denne innsikten...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan anvende denne innsikten på praktiske problemstillinger (case). | Kan kommunisere de ovennevnte elementene knyttet til kunnskap og ferdigheter. | Kan utforme og bruke et internprisingssystem. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_fa1cfd3af18e4b1280933f24b3af423d,Undervisningsopplegg Primært vil undervisningen...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Primært vil undervisningen foregå med ordinære forelesninger på campus supplert med innleveringsoppgaver, oppgaveløsning under veiledning i grupper, og personlig veiledning av studentassistenter. | Har god kunnskap om delene i et styringssystem, herunder styring for bærekraft. | Kan utforme og bruke et internprisingssystem. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Økonomisk styring
task_1db977399b3141ed8d946631e8371bc5,Kan utforme og bruke...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan utforme og bruke et internprisingssystem. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_49937ef3fa2a46d8a60189f12797b9e9,Har god kunnskap om...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Har god kunnskap om hvordan vi kan lage kostnadsfunksjoner. | Har kunnskap om ulike finansielle og ikke-finansielle prestasjonsmål. | Kan utforme og bruke kalkulasjonssystemer for beslutningsformål. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_133b70ec1a7d45ec9607981b9401b1ca,Kan måle og evaluere...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan måle og evaluere produktivitet og markedsavvik. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_2e320a598fba4608b62ac49a51c68fc5,Kan kommunisere de ovennevnte...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan kommunisere de ovennevnte elementene knyttet til kunnskap og ferdigheter. | Har god kunnskap om delene i et styringssystem, herunder styring for bærekraft. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Økonomisk styring
task_ad7c06fbb0854cbd81d496a1eb2461fe,Har kunnskap om ulike...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Har kunnskap om ulike finansielle og ikke-finansielle prestasjonsmål. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_792e1b682c1f441ba5d7ebde0b211ef9,Kan kommunisere de ovennevnte...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan kommunisere de ovennevnte elementene knyttet til kunnskap og ferdigheter. | Kan estimere kostnadsfunksjoner. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_c0cc5b8ba9844db8a27d57e0b1e46e56,Har god kunnskap om...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Har god kunnskap om hvordan produktivitets- og markedsavvik kan måles. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_228bfe035aee4e9eacada64cd3e5d1bd,Kan anvende denne innsikten...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan anvende denne innsikten på praktiske problemstillinger (case). Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
task_a735c53c67244b189ab35dd9be7317bd,Har god kunnskap om...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Har god kunnskap om internprisingssystem. | Kan utforme og bruke et styringssystem. | Kan anvende denne innsikten på praktiske problemstillinger (case). Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Økonomisk styring
